required_car_parking_space,lead_time,arrival_year,arrival_month,arrival_date,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,type_of_meal_plan_Meal Plan 2,type_of_meal_plan_Not Selected,room_type_reserved_Room_Type 2,room_type_reserved_Room_Type 3,room_type_reserved_Room_Type 4,room_type_reserved_Room_Type 5,room_type_reserved_Room_Type 6,room_type_reserved_Room_Type 7,market_segment_type_Complementary,market_segment_type_Corporate,market_segment_type_Offline,market_segment_type_Online,booking_status_Not_Canceled,total_guests,total_nights,arrival_day_of_week,arrival_week_number
0,182,2018,8,7,0,0,0,137.7,0,False,False,False,False,True,False,False,False,False,False,False,True,False,3,3,1,32
0,123,2018,9,20,0,0,0,162.0,0,False,False,False,False,True,False,False,False,False,False,False,True,False,3,6,3,38
0,42,2017,9,19,0,0,0,76.5,0,False,False,False,False,False,False,False,False,False,False,True,False,True,2,3,1,38
0,204,2018,7,18,0,0,0,90.95,1,False,False,False,False,False,False,False,False,False,False,False,True,True,2,11,2,29
0,1,2018,10,13,0,0,0,90.0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,1,1,5,41
0,13,2018,10,29,0,0,0,130.5,1,False,False,False,False,False,False,False,False,False,False,False,True,False,2,4,0,44
0,91,2018,10,24,0,0,0,109.98,0,False,False,False,False,True,False,False,False,False,False,False,True,True,2,5,2,43
0,101,2018,7,9,0,0,0,68.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,2,4,0,28
0,4,2018,3,22,0,0,0,107.0,2,False,False,False,False,False,False,False,False,False,False,False,True,True,2,2,3,12
0,120,2018,9,11,0,0,0,94.81,1,False,False,False,False,False,False,False,False,False,False,False,True,True,2,7,1,37
0,176,2018,8,14,0,0,0,131.26,0,False,False,False,False,True,False,False,False,False,False,False,True,False,3,7,1,33
0,250,2018,9,26,0,0,0,95.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,2,4,2,39
1,64,2018,9,1,0,0,0,107.1,2,False,False,False,False,False,False,False,False,False,False,False,True,True,2,4,5,35
0,71,2017,7,11,0,0,0,51.96,0,False,True,False,False,False,False,False,False,False,False,False,True,True,1,1,1,28
0,163,2018,6,5,0,0,0,100.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,1,4,1,23
0,0,2018,4,22,0,0,0,119.0,0,False,True,False,False,False,False,False,False,False,False,False,True,True,2,2,6,16
0,232,2018,10,24,0,0,0,106.25,2,False,False,False,False,False,False,False,False,False,False,False,True,False,3,5,2,43
0,114,2018,7,1,0,0,0,75.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,1,3,6,26
0,198,2018,9,9,0,0,0,90.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,2,3,6,36
0,72,2018,4,2,0,0,0,96.3,1,False,False,False,False,True,False,False,False,False,False,False,True,True,2,2,0,14
0,106,2018,10,7,0,0,0,118.8,1,False,False,False,False,False,False,False,False,False,False,False,True,False,2,3,6,40
0,21,2018,2,12,0,0,0,79.0,0,False,True,False,False,False,False,False,False,False,False,False,True,True,2,2,0,7
0,1,2018,7,2,0,0,0,166.0,0,False,False,False,False,True,False,False,False,False,False,False,True,True,2,2,0,27
0,215,2018,8,14,0,0,0,92.16,1,False,False,False,False,False,False,False,False,False,False,False,True,True,2,7,1,33
0,22,2018,9,15,0,0,0,102.41,1,False,True,False,False,False,False,False,False,False,False,False,True,True,1,2,5,37
0,74,2018,10,21,0,0,0,132.3,0,False,False,False,False,True,False,False,False,False,False,False,True,False,2,2,6,42
0,3,2018,9,19,1,0,1,65.0,0,False,False,False,False,False,False,False,False,False,True,False,False,True,1,1,2,38
0,61,2017,9,15,0,0,0,80.75,0,False,False,False,False,False,False,False,False,False,False,False,True,True,1,1,4,37
0,47,2018,1,23,0,0,0,60.0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,2,3,1,4
0,55,2018,2,22,0,0,0,73.9,1,False,False,False,False,False,False,False,False,False,False,False,True,True,1,3,3,8
0,21,2018,5,9,0,0,0,72.42,1,False,True,False,False,False,False,False,False,False,False,False,True,True,2,2,2,19
0,275,2018,4,17,0,0,0,110.0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,2,2,1,16
0,1,2018,2,3,0,0,0,111.0,2,False,False,False,False,False,False,False,False,False,False,False,True,True,3,4,5,5
0,295,2018,12,29,0,0,0,79.5,1,False,True,False,False,False,False,False,False,False,False,False,True,False,2,3,5,52
0,37,2018,3,11,0,0,0,76.5,0,False,False,False,False,False,False,False,False,False,False,False,True,False,1,4,6,10
0,208,2017,12,29,0,0,0,75.44,0,False,False,False,False,False,False,False,False,False,False,False,True,False,2,4,4,52
0,81,2018,12,23,0,0,0,119.0,0,False,False,False,False,True,False,False,False,False,False,False,True,True,3,5,6,51
0,305,2018,11,4,0,0,0,89.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,2,3,6,44
0,46,2018,2,18,0,0,0,72.0,1,False,True,False,False,False,False,False,False,False,False,False,True,False,2,2,6,7
0,15,2018,7,8,0,0,0,118.15,2,False,False,False,False,False,False,False,False,False,False,True,False,True,2,2,6,27
0,4,2018,10,25,0,0,0,84.7,1,False,True,False,False,False,False,False,False,False,False,False,True,True,1,3,3,43
0,119,2018,6,7,0,0,0,110.0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,1,1,3,23
0,71,2017,9,22,0,0,0,127.0,0,True,False,False,False,False,False,False,False,False,False,True,False,True,2,3,4,38
0,30,2018,9,25,0,0,0,99.1,1,False,False,False,False,False,False,False,False,False,False,False,True,True,1,2,1,39
0,16,2018,12,18,0,0,0,130.9,1,False,False,False,False,True,False,False,False,False,False,False,True,True,3,5,1,51
0,124,2018,6,27,0,0,0,158.95,2,False,False,False,False,False,False,True,False,False,False,False,True,True,4,4,2,26
0,9,2018,1,16,0,0,0,61.5,0,False,False,False,False,True,False,False,False,False,False,False,True,True,2,8,1,3
0,21,2018,8,1,0,0,0,159.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,3,4,2,31
0,187,2018,10,7,0,0,0,108.9,3,False,False,False,False,False,False,False,False,False,False,False,True,True,2,3,6,40
1,201,2018,8,9,0,0,0,103.5,1,False,True,False,False,False,False,False,False,False,False,False,True,False,2,2,3,32
0,161,2018,3,25,0,0,0,130.0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,2,3,6,12
0,21,2018,10,4,0,0,0,85.0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,2,3,3,40
0,37,2018,10,13,0,0,0,105.0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,2,3,5,41
0,159,2018,2,13,0,0,0,70.0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,2,1,1,7
0,0,2017,9,13,0,0,0,136.0,0,False,False,False,False,False,False,False,False,False,False,False,True,True,1,6,2,37
0,52,2018,11,3,0,0,0,90.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,1,2,5,44
0,14,2018,7,6,0,0,0,143.0,0,False,False,False,False,False,True,False,False,False,True,False,False,True,1,1,4,27
0,73,2018,5,14,0,0,0,126.9,1,False,False,False,False,False,False,False,False,False,False,False,True,True,2,1,0,20
0,91,2018,4,25,0,0,0,85.5,0,False,True,False,False,False,False,False,False,False,False,False,True,False,2,3,2,17
0,17,2018,10,3,0,0,0,95.0,0,False,False,False,False,False,False,False,False,False,True,False,False,True,1,2,2,40
0,4,2017,9,7,0,0,0,119.0,0,False,False,False,False,False,False,False,False,False,True,False,False,True,1,4,3,36
0,64,2018,11,18,0,0,0,86.4,1,False,False,False,False,False,False,False,False,False,False,False,True,False,1,3,6,46
0,95,2017,12,29,0,0,0,60.0,0,False,False,False,False,True,False,False,False,False,False,True,False,True,2,3,4,52
1,0,2018,2,15,0,0,0,88.0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,1,4,3,7
0,4,2018,2,12,0,0,0,79.0,1,False,True,False,False,False,False,False,False,False,False,False,True,True,2,2,0,7
0,290,2018,6,17,0,0,0,72.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,2,3,6,24
0,245,2018,6,17,0,0,0,75.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,2,2,6,24
0,5,2018,4,10,0,0,0,138.0,0,False,False,False,False,True,False,False,False,False,False,False,True,False,1,7,1,15
0,18,2018,4,18,0,0,0,95.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,1,2,2,16
0,114,2018,6,1,0,0,0,75.0,1,False,False,False,False,False,False,False,False,False,False,True,False,True,2,3,4,22
0,12,2018,11,23,0,0,0,91.38,1,False,False,False,False,False,False,False,False,False,False,False,True,True,2,4,4,47
0,36,2017,11,25,0,0,0,94.99,2,False,False,False,False,False,False,False,False,False,False,False,True,True,2,4,5,47
0,267,2018,9,30,0,0,0,95.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,2,3,6,39
0,273,2017,7,17,0,0,0,109.0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,2,2,0,29
0,148,2018,5,5,0,0,0,105.3,0,False,False,False,False,False,False,False,False,False,False,False,True,True,2,3,5,18
0,114,2018,6,26,0,0,0,85.5,1,False,True,False,False,False,False,False,False,False,False,False,True,True,2,2,1,26
0,14,2017,10,15,0,0,0,97.02,2,False,False,False,False,False,False,False,False,False,False,False,True,True,2,2,6,41
0,0,2017,11,3,1,0,1,65.0,0,False,False,False,False,False,False,False,False,False,True,False,False,True,1,3,4,44
0,80,2017,10,9,0,0,0,136.0,0,True,False,False,False,True,False,False,False,False,False,True,False,True,2,2,0,41
0,54,2017,12,31,0,0,0,62.67,0,False,False,False,False,False,False,False,False,False,False,True,False,True,1,3,6,52
0,5,2017,8,16,0,0,0,105.0,2,False,False,False,False,False,False,False,False,False,False,False,True,True,2,3,2,33
0,152,2018,8,20,0,0,0,105.3,2,False,False,False,False,False,False,False,False,False,False,False,True,False,2,1,0,34
0,85,2018,7,5,0,0,0,86.36,0,False,False,False,False,False,False,False,False,False,False,True,False,True,3,3,3,27
0,108,2018,4,26,0,0,0,101.58,2,False,False,False,False,True,False,False,False,False,False,False,True,True,2,4,3,17
0,102,2017,8,21,0,0,0,76.5,1,False,False,False,False,False,False,False,False,False,False,False,True,True,2,2,0,34
0,43,2017,10,31,0,0,0,65.0,0,False,False,False,False,True,False,False,False,False,False,True,False,True,2,3,1,44
0,23,2018,1,28,0,0,0,78.3,1,False,False,False,False,False,False,False,False,False,False,False,True,True,2,4,6,4
0,359,2018,10,14,0,0,0,78.0,3,False,False,False,False,False,False,False,False,False,False,True,False,True,2,5,6,41
0,117,2018,10,2,0,0,0,108.0,2,False,True,False,False,False,False,False,False,False,False,False,True,True,1,1,1,40
0,188,2018,6,15,0,0,0,130.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,1,2,4,24
0,88,2018,10,7,0,0,0,90.0,1,False,False,False,False,False,False,False,False,False,True,False,False,True,2,2,6,40
0,7,2018,7,4,0,0,0,160.33,2,False,False,False,False,False,False,False,False,False,False,False,True,True,3,3,2,27
0,163,2018,10,2,0,0,0,80.75,0,False,False,False,False,False,False,False,False,False,False,True,False,True,2,5,1,40
0,1,2018,2,17,0,0,0,66.3,1,False,False,False,False,True,False,False,False,False,False,False,True,True,1,1,5,7
0,267,2018,9,30,0,0,0,95.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,2,3,6,39
0,11,2018,1,15,0,0,0,89.0,1,False,False,False,False,False,False,False,False,False,False,False,True,True,2,2,0,3
0,125,2017,12,23,0,0,0,72.25,2,False,False,False,False,False,False,False,False,False,False,False,True,True,2,4,5,51
0,192,2018,6,24,0,0,0,95.0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,1,2,6,25
0,102,2017,10,16,0,0,0,101.5,0,True,False,False,False,False,False,False,False,False,False,True,False,False,2,2,0,42
0,110,2017,7,25,0,0,0,94.5,0,True,False,False,False,False,False,False,False,False,False,True,False,False,2,3,1,30
0,204,2017,10,9,0,0,0,72.75,0,False,False,False,False,False,False,False,False,False,False,True,False,True,2,4,0,41
0,233,2018,10,14,0,0,0,90.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,2,3,6,41
0,285,2018,10,3,0,0,0,100.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,2,4,2,40
0,57,2017,10,10,0,0,0,84.69,1,False,True,False,False,False,False,False,False,False,False,False,True,True,2,3,1,41
0,66,2018,6,29,0,0,0,150.3,0,False,False,False,False,True,False,False,False,False,False,False,True,False,3,3,4,26
0,26,2018,5,20,0,0,0,120.12,1,False,False,False,False,True,False,False,False,False,False,False,True,True,2,2,6,20
0,62,2018,2,26,0,0,0,73.95,1,False,False,False,False,False,False,False,False,False,False,False,True,False,2,5,0,9
0,101,2018,6,17,0,0,0,95.88,0,False,False,False,False,False,False,False,False,False,False,True,False,False,2,2,6,24
0,0,2018,6,2,0,0,0,158.0,0,False,False,False,False,False,False,False,False,False,False,False,True,True,3,1,5,22
0,5,2018,2,20,0,0,0,85.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,1,7,1,8
0,1,2018,2,28,0,0,0,60.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,1,3,2,9
0,217,2018,9,1,0,0,0,80.75,1,False,False,False,False,False,False,False,False,False,False,True,False,True,2,4,5,35
0,1,2017,9,4,0,0,0,116.0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,2,2,0,36
0,3,2018,2,25,0,0,0,81.0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,2,3,6,8
0,0,2018,10,20,0,0,0,112.0,0,False,False,False,False,False,False,False,False,False,True,False,False,True,1,1,5,42
0,53,2018,3,19,0,0,0,70.0,1,False,False,False,False,False,False,False,False,False,False,True,False,True,2,5,0,12
0,27,2018,6,9,0,0,0,120.0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,2,1,5,23
0,127,2018,10,12,0,0,0,132.3,2,False,False,False,False,True,False,False,False,False,False,False,True,False,2,3,4,41
0,41,2017,11,1,0,0,0,60.0,0,False,False,False,False,True,False,False,False,False,False,True,False,True,2,4,2,44
0,164,2017,10,2,0,0,0,100.0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,1,2,0,40
0,256,2018,8,26,0,0,0,72.25,1,False,False,False,False,False,False,False,False,False,False,True,False,True,2,2,6,34
0,113,2018,10,13,0,0,0,108.0,1,False,True,False,False,False,False,False,False,False,False,False,True,False,2,1,5,41
0,8,2018,11,3,0,0,0,116.67,1,False,True,False,False,False,False,False,False,False,False,False,True,True,2,3,5,44
0,133,2018,8,16,0,0,0,124.8,0,False,False,False,False,True,False,False,False,False,False,False,True,False,2,3,3,33
0,73,2018,7,4,0,0,0,150.3,0,False,False,False,False,True,False,False,False,False,False,False,True,False,3,5,2,27
0,8,2017,12,15,0,0,0,58.0,1,False,False,False,False,False,False,False,False,False,False,True,False,True,2,3,4,50
0,119,2017,8,5,0,0,0,76.5,0,False,False,False,False,False,False,False,False,False,False,False,True,True,2,2,5,31
0,160,2017,12,30,0,0,0,70.0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,2,3,5,52
0,260,2018,9,22,0,0,0,113.4,0,False,True,False,False,False,False,False,False,False,False,False,True,False,2,3,5,38
0,134,2017,12,4,0,0,0,65.0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,2,4,0,49
0,250,2018,9,26,0,0,0,95.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,2,4,2,39
1,132,2018,10,21,0,0,0,179.0,3,False,False,False,False,False,False,False,False,False,False,False,True,True,2,1,6,42
1,15,2017,12,4,0,0,0,113.5,1,False,False,False,False,False,False,False,False,False,False,False,True,True,2,4,0,49
0,60,2018,3,20,0,0,0,75.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,2,4,1,12
0,28,2018,2,5,0,0,0,77.39,1,False,False,True,False,False,False,False,False,False,False,False,True,True,2,4,0,6
0,39,2018,3,12,0,0,0,136.08,1,True,False,False,False,True,False,False,False,False,False,False,True,True,2,5,0,11
0,11,2018,11,19,0,0,0,90.0,2,False,True,False,False,False,False,False,False,False,False,False,True,True,2,2,0,47
0,192,2018,6,24,0,0,0,95.0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,1,2,6,25
0,93,2018,10,15,0,0,0,115.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,1,3,0,42
0,80,2018,4,10,0,0,0,100.0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,1,3,1,15
1,1,2017,8,11,0,0,0,105.0,1,False,False,False,False,False,False,False,False,False,False,False,True,True,2,1,4,32
0,166,2018,8,29,0,0,0,128.7,0,False,False,False,False,True,False,False,False,False,False,False,True,False,3,1,2,35
0,44,2018,10,28,0,0,0,100.0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,3,2,6,43
0,13,2018,2,3,0,0,0,96.0,0,False,False,False,False,False,True,False,False,False,True,False,False,True,2,4,5,5
0,257,2017,7,1,0,0,0,101.5,0,True,False,False,False,False,False,False,False,False,False,True,False,False,2,2,5,26
0,23,2018,5,18,0,0,0,120.12,1,False,False,False,False,True,False,False,False,False,False,False,True,True,1,1,4,20
0,108,2018,4,16,0,0,0,75.76,0,False,False,True,False,False,False,False,False,False,False,False,True,True,2,4,0,16
0,4,2018,2,6,0,0,0,81.0,0,False,True,False,False,False,False,False,False,False,False,False,True,True,2,1,1,6
0,40,2017,10,31,0,0,0,65.0,0,False,False,False,False,True,False,False,False,False,False,True,False,True,2,3,1,44
0,147,2018,9,12,0,0,0,126.9,0,False,False,False,False,False,False,False,False,False,False,False,True,False,2,6,2,37
0,174,2018,7,4,0,0,0,85.5,0,False,True,False,False,False,False,False,False,False,False,False,True,False,2,3,2,27
0,67,2018,6,12,0,0,0,80.75,0,False,False,False,False,False,False,False,False,False,False,True,False,True,2,3,1,24
0,97,2018,10,30,0,0,0,80.75,0,False,False,False,False,False,False,False,False,False,False,True,False,False,2,3,1,44
0,50,2018,3,21,0,0,0,93.5,1,False,False,False,False,False,False,False,False,False,False,False,True,True,2,4,2,12
0,42,2018,2,20,0,0,0,80.3,0,False,False,False,False,False,False,False,False,False,False,False,True,True,2,1,1,8
0,7,2017,8,26,0,0,0,90.0,2,False,False,False,False,False,False,False,False,False,False,False,True,True,2,2,5,34
0,315,2018,12,2,0,0,0,52.0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,2,2,6,48
0,71,2018,10,30,0,0,0,75.54,1,False,False,False,False,False,False,False,False,False,False,False,True,True,2,2,1,44
0,1,2018,4,23,0,0,0,116.0,2,False,False,False,False,False,False,False,False,False,False,False,True,True,2,2,0,17
1,0,2018,11,24,1,0,1,67.0,0,False,False,False,False,False,False,False,False,False,True,False,False,True,1,1,5,47
0,386,2018,10,23,0,0,0,115.0,1,True,False,False,False,False,False,False,False,False,False,True,False,False,2,2,1,43
0,45,2018,3,10,0,0,0,67.15,1,False,True,False,False,False,False,False,False,False,False,False,True,True,2,5,5,10
0,12,2018,2,5,0,0,0,85.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,1,3,0,6
0,1,2018,3,15,0,0,0,97.0,1,False,True,False,False,False,False,False,False,False,False,False,True,True,2,1,3,11
0,247,2018,6,6,0,0,0,115.0,1,True,False,False,False,False,False,False,False,False,False,True,False,False,2,2,2,23
0,118,2018,6,6,0,0,0,110.0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,1,3,2,23
0,115,2018,8,22,0,0,0,82.45,0,False,False,False,False,True,False,False,False,False,False,True,False,True,2,7,2,34
0,67,2018,12,27,0,0,0,168.9,0,False,False,False,False,False,False,True,False,False,False,False,True,False,4,3,3,52
0,118,2018,4,29,0,0,0,99.3,1,False,False,False,False,False,False,False,False,False,False,False,True,False,2,3,6,17
0,19,2018,9,6,0,0,0,162.29,2,True,False,False,False,False,False,False,False,False,False,False,True,True,2,7,3,36
0,151,2018,12,26,0,0,0,164.05,2,True,False,False,False,True,False,False,False,False,False,False,True,True,3,4,2,52
0,12,2018,8,26,0,0,0,164.0,1,False,False,False,False,True,False,False,False,False,False,False,True,True,2,1,6,34
0,62,2018,9,3,0,0,0,109.8,2,False,False,False,False,False,False,False,False,False,False,False,True,True,2,3,0,36
0,9,2018,1,29,0,0,0,77.75,1,False,False,True,False,False,False,False,False,False,False,False,True,True,3,2,0,5
0,91,2018,4,12,0,0,0,90.9,1,False,False,False,False,False,False,False,False,False,False,False,True,True,1,3,3,15
0,55,2018,10,13,0,0,0,102.04,4,False,False,False,False,True,False,False,False,False,False,False,True,True,2,3,5,41
0,150,2018,7,24,0,0,0,99.45,2,False,False,False,False,False,False,False,False,False,False,False,True,True,2,6,1,30
0,244,2018,10,30,0,0,0,85.85,0,False,False,False,False,False,False,False,False,False,False,False,True,False,2,5,1,44
0,349,2018,10,4,0,0,0,90.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,2,6,3,40
0,28,2018,11,25,0,0,0,104.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,2,3,6,47
0,14,2018,3,31,0,0,0,161.0,0,False,False,False,False,True,False,False,False,False,False,False,True,True,3,5,5,13
0,75,2018,9,14,0,0,0,149.4,3,False,False,False,False,True,False,False,False,False,False,False,True,True,2,4,4,37
0,1,2017,9,30,0,0,0,65.0,0,False,False,False,False,False,False,False,False,False,True,False,False,True,1,1,5,39
0,213,2018,6,7,0,0,0,130.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,2,3,3,23
0,90,2018,4,11,0,0,0,105.3,1,False,False,False,False,True,False,False,False,False,False,False,True,True,2,1,2,15
0,94,2017,11,23,0,0,0,65.45,2,False,False,False,False,True,False,False,False,False,False,False,True,True,2,3,3,47
0,119,2018,7,14,0,0,0,177.3,1,False,False,False,False,False,False,True,False,False,False,False,True,True,4,2,5,28
0,273,2018,5,13,0,0,0,95.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,2,3,6,19
0,47,2017,10,19,0,0,0,72.36,1,False,False,True,False,False,False,False,False,False,False,True,False,True,2,4,3,42
0,46,2018,11,20,0,0,0,86.4,0,False,False,False,False,False,False,False,False,False,False,False,True,False,1,1,1,47
0,148,2017,9,11,0,0,0,93.5,1,False,False,False,False,False,False,False,False,False,False,False,True,True,2,2,0,37
0,92,2018,8,20,0,0,0,107.1,1,False,True,False,False,False,False,False,False,False,False,False,True,False,2,5,0,34
0,74,2017,9,18,0,0,0,109.0,0,True,False,False,False,False,False,False,False,False,False,True,False,True,2,2,0,38
0,88,2018,4,6,0,0,0,100.72,2,False,False,False,False,True,False,False,False,False,False,False,True,True,3,3,4,14
0,146,2018,4,24,0,0,0,95.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,2,2,1,17
0,72,2018,4,23,0,0,0,118.8,1,False,False,False,False,True,False,False,False,False,False,False,True,True,2,2,0,17
0,11,2017,12,26,0,0,0,92.58,1,False,False,True,False,False,False,False,False,False,False,False,True,True,3,3,1,52
0,45,2018,3,28,0,0,0,143.65,0,False,False,False,False,True,False,False,False,False,False,False,True,False,2,4,2,13
0,2,2018,8,19,0,0,0,133.0,2,False,True,False,False,False,False,False,False,False,False,False,True,True,1,2,6,33
0,322,2018,5,19,0,0,0,80.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,2,4,5,20
0,106,2018,7,18,0,0,0,141.3,1,False,False,False,False,True,False,False,False,False,False,False,True,True,3,5,2,29
0,5,2018,8,29,0,0,0,75.0,0,False,True,False,False,False,False,False,False,False,False,True,False,True,2,1,2,35
0,134,2018,7,13,0,0,0,89.25,1,False,True,False,False,False,False,False,False,False,False,False,True,True,2,4,4,28
0,14,2018,11,3,0,0,0,100.0,2,False,True,False,False,False,False,False,False,False,False,False,True,True,2,2,5,44
0,175,2018,8,31,0,0,0,112.63,0,False,False,False,False,False,False,False,False,False,False,False,True,False,2,4,4,35
0,141,2018,7,6,0,0,0,107.95,1,False,False,False,False,False,False,False,False,False,False,False,True,True,2,5,4,27
0,43,2018,3,14,0,0,0,81.9,1,False,False,False,False,False,False,False,False,False,False,False,True,False,2,2,2,11
0,9,2018,4,11,0,0,0,95.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,1,1,2,15
0,16,2018,10,29,0,0,0,106.0,4,False,True,False,False,False,False,False,False,False,False,False,True,True,2,5,0,44
0,359,2018,10,14,0,0,0,78.0,1,False,False,False,False,False,False,False,False,False,False,True,False,True,2,5,6,41
0,27,2018,9,25,0,0,0,89.1,1,False,True,False,False,False,False,False,False,False,False,False,True,False,2,2,1,39
0,42,2018,3,20,0,0,0,86.98,0,False,True,False,False,False,False,False,False,False,False,False,True,False,2,4,1,12
0,74,2017,9,18,0,0,0,109.0,0,True,False,False,False,False,False,False,False,False,False,True,False,True,2,2,0,38
0,301,2018,7,30,0,0,0,90.0,0,True,False,False,False,False,False,False,False,False,False,True,False,True,1,2,0,31
0,273,2017,7,17,0,0,0,87.0,0,True,False,False,False,False,False,False,False,False,False,True,False,True,1,2,0,29
0,49,2018,3,7,0,0,0,87.3,0,False,False,False,False,True,False,False,False,False,False,False,True,False,2,3,2,10
0,22,2017,9,4,0,0,0,122.5,3,False,False,False,False,False,False,False,False,False,False,False,True,True,3,6,0,36
0,4,2017,10,19,0,0,0,90.0,0,False,False,False,False,False,False,False,False,False,False,False,True,True,1,1,3,42
0,75,2018,4,29,0,0,0,135.15,0,False,False,False,False,False,False,False,False,False,False,False,True,False,3,5,6,17
0,18,2018,11,6,0,0,0,155.0,2,False,False,False,False,False,False,False,False,False,False,False,True,True,2,2,1,45
0,117,2018,4,20,0,0,0,99.45,0,False,False,False,False,True,False,False,False,False,False,False,True,False,2,4,4,16
0,26,2018,6,8,0,0,0,120.0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,2,1,4,23
0,58,2018,11,10,0,0,0,75.0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,2,3,5,45
0,98,2018,9,21,1,3,16,65.0,0,False,False,False,False,False,False,False,False,False,True,False,False,True,1,1,4,38
0,24,2018,10,16,0,0,0,85.0,1,False,False,False,False,False,False,False,False,False,False,True,False,True,2,4,1,42
0,27,2018,9,26,0,0,0,111.2,0,False,False,False,False,False,False,False,False,False,False,False,True,False,2,2,2,39
0,10,2018,2,6,0,0,0,93.0,1,False,False,False,False,False,False,False,False,False,False,False,True,True,2,1,1,6
0,1,2018,10,28,0,0,0,149.0,1,False,True,False,False,False,False,False,False,False,False,False,True,True,2,2,6,43
0,6,2018,10,30,0,0,0,102.41,1,False,False,False,False,False,False,False,False,False,False,False,True,True,2,5,1,44
0,146,2018,5,19,0,0,0,121.55,1,False,False,False,False,True,False,False,False,False,False,False,True,True,2,3,5,20
0,141,2018,8,22,0,0,0,103.05,0,False,False,False,False,False,False,False,False,False,False,False,True,False,2,4,2,34
0,125,2018,9,4,0,0,0,99.79,5,False,False,False,False,False,False,False,False,False,False,False,True,True,2,10,1,36
0,165,2018,7,31,0,0,0,72.25,2,False,False,False,False,False,False,False,False,False,False,True,False,False,2,6,1,31
0,18,2018,10,29,0,0,0,140.0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,2,3,0,44
0,146,2018,4,24,0,0,0,95.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,2,2,1,17
0,88,2018,10,10,0,0,0,108.0,0,False,True,False,False,False,False,False,False,False,False,False,True,False,2,4,2,41
0,322,2018,12,9,0,0,0,52.0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,2,2,6,49
0,115,2018,8,3,0,0,0,123.75,2,False,False,False,False,False,False,False,False,False,False,False,True,True,3,4,4,31
0,256,2018,6,15,0,0,0,115.0,1,True,False,False,False,False,False,False,False,False,False,True,False,False,2,2,4,24
0,104,2017,12,3,0,0,0,75.0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,2,3,6,48
